sample_id,is_buyer,buy_freq,visit_freq,buy_interval,sv_interval,expected_time_buy,expected_time_visit,last_buy,last_visit,multiple_buy,multiple_visit,uniq_urls,num_checkins,y_buy
7607,0,NA,1,0,0,0,0,7,7,0,0,56,160,0
7608,0,NA,1,0,0,0,0,2,2,0,0,6,65,0
7609,0,NA,1,0,0,0,0,1,1,0,0,179,1118,0
7610,0,NA,2,0,31.875,0,-88.20485,104,104,0,1,31,754,0
7611,1,1,5,0,3.229167,0,-4.668404,7,7,0,1,61,354,0
7612,0,NA,1,0,0,0,0,41,41,0,0,125,192,0
7613,0,NA,1,0,0,0,0,153,153,0,0,162,678,0
7614,0,NA,1,0,0,0,0,2,2,0,0,3,33,0
7615,0,NA,1,0,0,0,0,6,6,0,0,119,283,0
7616,1,1,7,0,13.35417,0,-4.675342,16,16,0,1,89,295,0
7617,0,NA,1,0,0,0,0,106,106,0,0,164,821,0
7618,0,NA,1,0,0,0,0,110,110,0,0,162,1410,0
7619,0,NA,4,0,23.36111,0,-7.233196,24,24,0,1,169,322,0
7620,0,NA,1,0,0,0,0,36,36,0,0,152,766,0
7621,0,NA,1,0,0,0,0,160,160,0,0,175,1436,0
7622,0,NA,1,0,0,0,0,40,40,0,0,170,454,0
7623,0,NA,1,0,0,0,0,58,58,0,0,170,715,0
7624,0,NA,1,0,0,0,0,6,6,0,0,65,199,0
7625,0,NA,1,0,0,0,0,169,169,0,0,71,349,0
7626,0,NA,1,0,0,0,0,105,105,0,0,100,192,0
7627,0,NA,1,0,0,0,0,0,0,0,0,163,2222,0
7628,0,NA,1,0,0,0,0,0,0,0,0,4,45,0
7629,0,NA,1,0,0,0,0,105,105,0,0,147,924,0
7630,0,NA,2,0,35.58333,0,-77.74207,95,95,0,1,115,1145,0
7631,0,NA,1,0,0,0,0,36,36,0,0,20,52,0
7632,0,NA,1,0,0,0,0,97,97,0,0,22,76,0
7633,1,1,6,0,5.833333,0,-13.62879,18,18,0,1,3,39,0
7634,0,NA,1,0,0,0,0,45,45,0,0,185,497,0
7635,0,NA,1,0,0,0,0,14,14,0,0,16,32,0
7636,0,NA,1,0,0,0,0,23,23,0,0,71,511,0
7637,0,NA,2,0,0.0416667,0,-24.75172,24,24,0,1,40,226,0
7638,0,NA,2,0,0.0416667,0,-137.2515,137,137,0,1,141,554,0
7639,0,NA,2,0,42,0,1.082788,19,19,0,1,183,566,0
7640,0,NA,1,0,0,0,0,126,126,0,0,171,396,0
7641,1,1,1,0,0,0,0,3,3,0,0,46,212,0
7642,1,1,17,0,6.119792,0,-52.11741,57,57,0,1,12,159,0
7643,0,NA,1,0,0,0,0,8,8,0,0,38,366,0
7644,0,NA,1,0,0,0,0,15,15,0,0,39,80,0
7645,0,NA,1,0,0,0,0,77,77,0,0,24,81,0
7646,0,NA,1,0,0,0,0,1,1,0,0,23,48,0
7647,0,NA,1,0,0,0,0,10,10,0,0,79,194,0
7648,0,NA,1,0,0,0,0,97,97,0,0,148,1837,0
7649,0,NA,1,0,0,0,0,43,43,0,0,162,838,0
7650,0,NA,1,0,0,0,0,40,40,0,0,170,3036,0
7651,0,NA,1,0,0,0,0,115,115,0,0,165,1565,0
7652,1,1,4,0,9.777778,0,-135.8789,143,143,0,1,43,81,0
7653,0,NA,1,0,0,0,0,127,127,0,0,65,426,0
7654,0,NA,2,0,0.0416667,0,-6.737592,6,6,0,1,191,2302,0
7655,0,NA,1,0,0,0,0,35,35,0,0,101,311,0
7656,0,NA,1,0,0,0,0,76,76,0,0,31,384,0
7657,1,1,13,0,10.17014,0,-51.39129,60,60,0,1,167,1289,0
7658,0,NA,1,0,0,0,0,73,73,0,0,33,154,0
7659,0,NA,1,0,0,0,0,30,30,0,0,59,205,0
7660,0,NA,1,0,0,0,0,11,11,0,0,161,1026,0
7661,0,NA,1,0,0,0,0,7,7,0,0,6,19,0
7662,0,NA,1,0,0,0,0,58,58,0,0,114,191,0
7663,0,NA,1,0,0,0,0,35,35,0,0,34,208,0
7664,0,NA,1,0,0,0,0,145,145,0,0,180,1051,0
7665,0,NA,1,0,0,0,0,65,65,0,0,32,78,0
7666,0,NA,2,0,9.75,0,-9.132754,14,14,0,1,11,77,0
7667,0,NA,1,0,0,0,0,143,143,0,0,167,5433,0
7668,0,NA,2,0,31.70833,0,10.86337,4,4,0,1,70,222,0
7669,0,NA,4,0,41.61111,0,-22.23757,53,53,0,1,161,1605,0
7670,0,NA,1,0,0,0,0,182,182,0,0,176,1029,0
7671,0,NA,1,0,0,0,0,22,22,0,0,68,93,0
7672,0,NA,4,0,12.01389,0,-33.30042,42,42,0,1,54,558,0
7673,0,NA,2,0,54.16667,0,1.530846,25,25,0,1,1,1902,0
7674,0,NA,2,0,11.5,0,-33.72281,39,39,0,1,71,224,0
7675,0,NA,1,0,0,0,0,173,173,0,0,52,252,0
7676,0,NA,1,0,0,0,0,100,100,0,0,43,220,0
7677,0,NA,1,0,0,0,0,55,55,0,0,167,1641,0
7678,0,NA,10,0,16.81944,0,-3.852975,18,18,0,1,156,1371,0
7679,0,NA,2,0,119,0,-7.815163,67,67,0,1,102,916,0
7680,0,NA,1,0,0,0,0,124,124,0,0,190,1379,0
7681,0,NA,1,0,0,0,0,79,79,0,0,160,3779,0
7682,0,NA,1,0,0,0,0,41,41,0,0,72,271,0
7683,0,NA,1,0,0,0,0,27,27,0,0,175,1818,0
7684,0,NA,1,0,0,0,0,51,51,0,0,54,107,0
7685,0,NA,7,0,26.6875,0,10.28953,12,12,0,1,173,988,0
7686,0,NA,1,0,0,0,0,28,28,0,0,181,2347,0
7687,0,NA,1,0,0,0,0,152,152,0,0,174,1209,0
7688,0,NA,1,0,0,0,0,28,28,0,0,23,49,0
7689,0,NA,3,0,0.1458333,0,-35.86301,35,35,0,1,85,654,0
7690,0,NA,1,0,0,0,0,72,72,0,0,39,563,0
7691,0,NA,1,0,0,0,0,20,20,0,0,55,157,0
7692,0,NA,1,0,0,0,0,128,128,0,0,172,915,0
7693,0,NA,1,0,0,0,0,3,3,0,0,5,17,0
7694,0,NA,1,0,0,0,0,132,132,0,0,176,1005,0
7695,0,NA,1,0,0,0,0,25,25,0,0,78,199,0
7696,0,NA,1,0,0,0,0,130,130,0,0,15,9,0
7697,0,NA,1,0,0,0,0,173,173,0,0,106,462,0
7698,0,NA,1,0,0,0,0,37,37,0,0,167,661,0
7699,0,NA,1,0,0,0,0,100,100,0,0,79,347,0
7700,0,NA,1,0,0,0,0,170,170,0,0,6,124,0
7701,0,NA,2,0,27.875,0,-32.80316,46,46,0,1,45,142,0
7702,0,NA,3,0,74.0625,0,12.1401,37,37,0,1,173,7551,0
7703,0,NA,1,0,0,0,0,31,31,0,0,161,1224,0
7704,0,NA,1,0,0,0,0,16,16,0,0,12,77,0
7705,0,NA,1,0,0,0,0,166,166,0,0,63,1288,0
7706,0,NA,1,0,0,0,0,22,22,0,0,24,68,0
7707,0,NA,1,0,0,0,0,143,143,0,0,159,1482,0
7708,0,NA,2,0,42.79167,0,-13.61165,35,35,0,1,105,248,0
7709,0,NA,1,0,0,0,0,2,2,0,0,12,25,0
7710,0,NA,1,0,0,0,0,118,118,0,0,0,1816,0
7711,0,NA,2,0,74.16666,0,24.03331,13,13,0,1,167,2607,0
7712,0,NA,1,0,0,0,0,166,166,0,0,178,936,0
7713,0,NA,1,0,0,0,0,38,38,0,0,103,524,0
7714,0,NA,1,0,0,0,0,79,79,0,0,58,166,0
7715,0,NA,2,0,6.916667,0,-8.550704,12,12,0,1,96,168,0
7716,0,NA,2,0,2.916667,0,-49.62934,51,51,0,1,168,652,0
7717,0,NA,1,0,0,0,0,30,30,0,0,164,399,0
7718,0,NA,1,0,0,0,0,73,73,0,0,44,321,0
7719,0,NA,1,0,0,0,0,119,119,0,0,0,3408,0
7720,0,NA,2,0,13.25,0,-61.44374,68,68,0,1,35,162,0
7721,0,NA,2,0,71,0,-0.4553917,35,35,0,1,11,62,0
7722,0,NA,1,0,0,0,0,20,20,0,0,80,819,0
7723,0,NA,4,0,40.01389,0,14.3446,15,15,0,1,147,2339,0
7724,0,NA,1,0,0,0,0,176,176,0,0,51,209,0
7725,0,NA,1,0,0,0,0,131,131,0,0,15,33,0
7726,0,NA,1,0,0,0,0,2,2,0,0,150,540,0
7727,1,1,1,0,0,0,0,3,3,0,0,7,109,0
7728,0,NA,9,0,19.16667,0,12.0027,5,5,0,1,177,1120,0
7729,0,NA,1,0,0,0,0,10,10,0,0,35,204,0
7730,0,NA,1,0,0,0,0,17,17,0,0,50,66,0
7731,0,NA,1,0,0,0,0,11,11,0,0,-1,320,0
7732,0,NA,1,0,0,0,0,170,170,0,0,165,2914,0
7733,0,NA,1,0,0,0,0,108,108,0,0,36,106,0
7734,0,NA,1,0,0,0,0,86,86,0,0,129,518,0
7735,0,NA,1,0,0,0,0,88,88,0,0,55,420,0
7736,0,NA,3,0,24.0625,0,-65.75756,81,81,0,1,79,500,0
7737,0,NA,1,0,0,0,0,31,31,0,0,40,81,0
7738,0,NA,1,0,0,0,0,54,54,0,0,129,438,0
7739,0,NA,1,0,0,0,0,62,62,0,0,181,931,0
7740,0,NA,1,0,0,0,0,153,153,0,0,172,4475,0
7741,0,NA,1,0,0,0,0,12,12,0,0,113,1352,0
7742,0,NA,1,0,0,0,0,26,26,0,0,82,224,0
7743,0,NA,1,0,0,0,0,8,8,0,0,60,179,0
7744,1,1,2,0,3,0,-20.80161,22,22,0,1,10,30,0
7745,0,NA,1,0,0,0,0,18,18,0,0,9,23,0
7746,0,NA,6,0,3.033333,0,2.411482,0,0,0,1,17,31,0
7747,0,NA,1,0,0,0,0,98,98,0,0,107,652,0
7748,0,NA,1,0,0,0,0,18,18,0,0,51,175,0
7749,0,NA,2,0,48.04167,0,15.02915,8,8,0,1,121,2333,0
7750,0,NA,1,0,0,0,0,56,56,0,0,43,1948,0
7751,0,NA,2,0,6,0,-19.99538,22,22,0,1,168,2587,0
7752,0,NA,4,0,14.16667,0,-6.583867,17,17,0,1,46,147,0
7753,0,NA,3,0,0.3333333,0,-0.8093403,1,1,0,1,38,215,0
7754,1,1,8,0,8.267858,0,-42.34799,49,49,0,1,174,735,0
7755,0,NA,2,0,3.916667,0,-103.6074,105,105,0,1,24,175,0
7756,0,NA,1,0,0,0,0,5,5,0,0,4,12,0
7757,0,NA,4,0,12.625,0,-0.2513083,9,9,0,1,13,60,0
7758,0,NA,1,0,0,0,0,178,178,0,0,64,251,0
7759,0,NA,1,0,0,0,0,9,9,0,0,27,113,0
7760,0,NA,1,0,0,0,0,170,170,0,0,3,92,0
7761,0,NA,8,0,11.77381,0,-0.7641084,11,11,0,1,158,785,0
7762,0,NA,2,0,62.04167,0,-23.99837,55,55,0,1,178,1669,0
7763,0,NA,6,0,23.48333,0,0.6394778,18,18,0,1,70,322,0
7764,0,NA,8,0,10.875,0,4.695546,4,4,0,1,38,188,0
7765,0,NA,1,0,0,0,0,100,100,0,0,9,157,0
7766,0,NA,2,0,30.91667,0,-114.262,129,129,0,1,167,2113,0
7767,0,NA,1,0,0,0,0,83,83,0,0,19,147,0
7768,0,NA,1,0,0,0,0,123,123,0,0,43,172,0
7769,0,NA,1,0,0,0,0,159,159,0,0,130,75,0
7770,0,NA,3,0,5.729167,0,-56.18164,60,60,0,1,180,1911,0
7771,0,NA,1,0,0,0,0,70,70,0,0,172,4719,0
7772,0,NA,1,0,0,0,0,176,176,0,0,178,518,0
7773,0,NA,1,0,0,0,0,88,88,0,0,114,1915,0
7774,0,NA,1,0,0,0,0,37,37,0,0,152,2205,0
7775,0,NA,2,0,0.1666667,0,-144.6608,144,144,0,1,119,489,0
7776,0,NA,1,0,0,0,0,12,12,0,0,90,224,0
7777,0,NA,1,0,0,0,0,38,38,0,0,49,138,0
7778,0,NA,1,0,0,0,0,14,14,0,0,-1,579,0
7779,0,NA,1,0,0,0,0,176,176,0,0,1,1166,0
7780,0,NA,3,0,28.60417,0,-65.86981,84,84,0,1,159,446,0
7781,0,NA,2,0,18.625,0,4.295971,5,5,0,1,50,124,0
7782,0,NA,1,0,0,0,0,160,160,0,0,178,329,0
7783,0,NA,1,0,0,0,0,129,129,0,0,166,746,0
7784,0,NA,2,0,7,0,-154.2363,157,157,0,1,101,486,0
7785,1,1,15,0,1.613095,0,-25.94392,27,27,0,1,41,895,0
7786,0,NA,1,0,0,0,0,16,16,0,0,111,240,0
7787,0,NA,1,0,0,0,0,85,85,0,0,180,319,0
7788,0,NA,1,0,0,0,0,179,179,0,0,174,1434,0
7789,0,NA,1,0,0,0,0,57,57,0,0,150,420,0
7790,0,NA,2,0,1.958333,0,-19.6724,20,20,0,1,17,64,0
7791,0,NA,1,0,0,0,0,45,45,0,0,14,62,0
7792,0,NA,1,0,0,0,0,49,49,0,0,157,1186,0
7793,0,NA,29,0,0.5669643,0,-0.4653279,1,1,0,1,9,127,0
7794,0,NA,1,0,0,0,0,129,129,0,0,32,273,0
7795,0,NA,1,0,0,0,0,50,50,0,0,78,120,0
7796,0,NA,2,0,1.458333,0,-114.8214,115,115,0,1,126,389,0
7797,0,NA,1,0,0,0,0,75,75,0,0,11,36,0
7798,0,NA,1,0,0,0,0,122,122,0,0,28,67,0
7799,0,NA,1,0,0,0,0,183,183,0,0,57,524,0
7800,0,NA,1,0,0,0,0,7,7,0,0,-1,848,0
7801,0,NA,1,0,0,0,0,19,19,0,0,162,429,0
7802,0,NA,1,0,0,0,0,76,76,0,0,145,3507,0
7803,0,NA,1,0,0,0,0,83,83,0,0,12,59,0
7804,0,NA,1,0,0,0,0,35,35,0,0,83,130,0
7805,0,NA,1,0,0,0,0,39,39,0,0,16,37,0
7806,0,NA,1,0,0,0,0,1,1,0,0,-1,170,0
7807,0,NA,8,0,25.08333,0,17.96622,3,3,0,1,152,4135,0
7808,0,NA,1,0,0,0,0,112,112,0,0,187,2570,0
7809,0,NA,1,0,0,0,0,133,133,0,0,137,374,0
7810,0,NA,1,0,0,0,0,13,13,0,0,13,39,0
7811,0,NA,1,0,0,0,0,78,78,0,0,74,127,0
7812,0,NA,1,0,0,0,0,42,42,0,0,149,202,0
7813,0,NA,1,0,0,0,0,26,26,0,0,118,197,0
7814,0,NA,1,0,0,0,0,103,103,0,0,69,318,0
7815,0,NA,1,0,0,0,0,6,6,0,0,112,1537,0
7816,0,NA,1,0,0,0,0,81,81,0,0,46,228,0
7817,0,NA,1,0,0,0,0,160,160,0,0,69,531,0
7818,0,NA,1,0,0,0,0,26,26,0,0,18,50,0
7819,1,1,2,0,0.0416667,0,-154.8965,154,154,0,1,34,318,0
7820,0,NA,1,0,0,0,0,143,143,0,0,146,262,0
7821,0,NA,4,0,4,0,-21.2275,24,24,0,1,87,448,0
7822,0,NA,8,0,5.863095,0,-0.18155,5,5,0,1,31,124,0
7823,0,NA,2,0,6.875,0,-0.5762833,4,4,0,1,177,820,0
7824,0,NA,1,0,0,0,0,72,72,0,0,106,214,0
7825,0,NA,1,0,0,0,0,45,45,0,0,27,201,0
7826,0,NA,2,0,62.125,0,-69.01536,100,100,0,1,147,676,0
7827,0,NA,2,0,0.0416667,0,-0.7041792,0,0,0,1,27,58,0
7828,0,NA,5,0,26.5,0,12.55128,8,8,0,1,45,105,0
7829,0,NA,1,0,0,0,0,9,9,0,0,153,347,0
7830,0,NA,1,0,0,0,0,123,123,0,0,21,67,0
7831,0,NA,1,0,0,0,0,35,35,0,0,53,244,0
7832,0,NA,3,0,11.70833,0,-113.9857,121,121,0,1,121,686,0
7833,0,NA,1,0,0,0,0,37,37,0,0,123,691,0
7834,0,NA,1,0,0,0,0,75,75,0,0,83,213,0
7835,0,NA,1,0,0,0,0,62,62,0,0,35,203,0
7836,0,NA,1,0,0,0,0,175,175,0,0,6,4228,0
7837,0,NA,3,0,20.20833,0,-113.4706,126,126,0,1,87,4659,0
7838,0,NA,2,0,5.416667,0,-66.03335,68,68,0,1,182,706,0
7839,0,NA,1,0,0,0,0,11,11,0,0,27,64,0
7840,0,NA,1,0,0,0,0,14,14,0,0,35,73,0
7841,0,NA,1,0,0,0,0,4,4,0,0,89,129,0
7842,0,NA,1,0,0,0,0,151,151,0,0,33,282,0
7843,0,NA,1,0,0,0,0,128,128,0,0,81,263,0
7844,0,NA,2,0,7.166667,0,-66.56062,70,70,0,1,161,445,0
7845,0,NA,1,0,0,0,0,54,54,0,0,168,2167,0
7846,0,NA,1,0,0,0,0,36,36,0,0,180,1742,0
7847,1,1,12,0,3.57197,0,-7.548923,10,10,0,1,55,256,0
7848,0,NA,1,0,0,0,0,23,23,0,0,56,755,0
7849,0,NA,1,0,0,0,0,14,14,0,0,4,11,0
7850,0,NA,1,0,0,0,0,97,97,0,0,183,962,0
7851,0,NA,1,0,0,0,0,25,25,0,0,46,223,0
7852,0,NA,4,0,13.34722,0,-17.92823,27,27,0,1,29,144,0
7853,0,NA,5,0,36.46875,0,4.165508,25,25,0,1,72,304,0
7854,0,NA,1,0,0,0,0,107,107,0,0,156,4201,0
7855,0,NA,1,0,0,0,0,148,148,0,0,172,763,0
7856,0,NA,1,0,0,0,0,5,5,0,0,1,601,0
7857,0,NA,1,0,0,0,0,105,105,0,0,79,338,0
7858,0,NA,1,0,0,0,0,77,77,0,0,182,640,0
7859,0,NA,3,0,0.2291667,0,-17.05531,17,17,0,1,61,495,0
7860,0,NA,2,0,134.875,0,61.46354,5,5,0,1,76,670,0
7861,0,NA,1,0,0,0,0,187,187,0,0,80,190,0
7862,0,NA,3,0,18.72917,0,-55.47668,67,67,0,1,30,164,0
7863,0,NA,1,0,0,0,0,77,77,0,0,83,194,0
7864,0,NA,1,0,0,0,0,15,15,0,0,23,114,0
7865,0,NA,1,0,0,0,0,23,23,0,0,4,12,0
7866,0,NA,1,0,0,0,0,99,99,0,0,168,1123,0
7867,0,NA,1,0,0,0,0,3,3,0,0,6,15,0
7868,1,3,12,58.60417,14.64773,30.17797,6.535613,6,6,1,1,87,232,0
7869,0,NA,1,0,0,0,0,34,34,0,0,163,597,0
7870,0,NA,2,0,73.5,0,26.73039,10,10,0,1,112,260,0
7871,0,NA,1,0,0,0,0,80,80,0,0,64,237,0
7872,0,NA,1,0,0,0,0,135,135,0,0,176,623,0
7873,0,NA,1,0,0,0,0,53,53,0,0,0,4252,0
7874,0,NA,2,0,0.0416667,0,-81.85308,81,81,0,1,176,1183,0
7875,0,NA,1,0,0,0,0,30,30,0,0,13,24,0
7876,0,NA,5,0,4.979167,0,-44.04793,48,48,0,1,36,75,0
7877,0,NA,1,0,0,0,0,20,20,0,0,8,165,0
7878,0,NA,1,0,0,0,0,68,68,0,0,66,118,0
7879,0,NA,1,0,0,0,0,6,6,0,0,1,161,0
7880,0,NA,1,0,0,0,0,131,131,0,0,165,1881,0
7881,0,NA,1,0,0,0,0,118,118,0,0,163,328,0
7882,0,NA,2,0,0.0833333,0,-20.05383,20,20,0,1,12,159,0
7883,0,NA,5,0,30,0,-25.03413,49,49,0,1,180,4442,0
7884,0,NA,1,0,0,0,0,67,67,0,0,184,615,0
7885,0,NA,1,0,0,0,0,43,43,0,0,174,745,0
7886,0,NA,1,0,0,0,0,30,30,0,0,46,164,0
7887,0,NA,1,0,0,0,0,60,60,0,0,3,11,0
7888,0,NA,1,0,0,0,0,115,115,0,0,35,166,0
7889,0,NA,1,0,0,0,0,28,28,0,0,152,252,0
7890,0,NA,1,0,0,0,0,66,66,0,0,164,4362,0
7891,0,NA,1,0,0,0,0,44,44,0,0,59,275,0
7892,0,NA,1,0,0,0,0,186,186,0,0,49,229,0
7893,0,NA,3,0,63.16667,0,39.69485,2,2,0,1,152,207,0
7894,0,NA,3,0,38.41667,0,-77.52338,103,103,0,1,174,541,0
7895,0,NA,3,0,30,0,10.93582,9,9,0,1,8,30,0
7896,0,NA,1,0,0,0,0,7,7,0,0,50,106,0
7897,0,NA,1,0,0,0,0,107,107,0,0,107,388,0
7898,0,NA,1,0,0,0,0,49,49,0,0,122,303,0
7899,0,NA,5,0,12.65625,0,-17.01407,27,27,0,1,119,555,0
7900,0,NA,1,0,0,0,0,18,18,0,0,15,90,0
7901,0,NA,1,0,0,0,0,159,159,0,0,20,46,0
7902,0,NA,1,0,0,0,0,12,12,0,0,29,126,0
7903,0,NA,1,0,0,0,0,172,172,0,0,144,331,0
7904,0,NA,1,0,0,0,0,42,42,0,0,105,148,0
7905,0,NA,1,0,0,0,0,11,11,0,0,26,43,0
7906,0,NA,1,0,0,0,0,64,64,0,0,183,718,0
7907,0,NA,7,0,10.15972,0,6.987292,1,1,0,1,97,295,0
7908,0,NA,1,0,0,0,0,140,140,0,0,169,1341,0
7909,0,NA,1,0,0,0,0,30,30,0,0,17,58,0
7910,0,NA,1,0,0,0,0,23,23,0,0,44,214,0
7911,0,NA,1,0,0,0,0,16,16,0,0,32,132,0
7912,0,NA,1,0,0,0,0,141,141,0,0,114,428,0
7913,0,NA,1,0,0,0,0,44,44,0,0,32,52,0
7914,0,NA,1,0,0,0,0,48,48,0,0,95,153,0
7915,1,1,9,0,19.95313,0,17.3669,0,0,0,1,173,1414,0
7916,0,NA,1,0,0,0,0,6,6,0,0,161,1182,0
7917,0,NA,1,0,0,0,0,36,36,0,0,17,71,0
7918,0,NA,1,0,0,0,0,99,99,0,0,36,78,0
7919,0,NA,1,0,0,0,0,64,64,0,0,37,73,0
7920,0,NA,1,0,0,0,0,150,150,0,0,189,1363,0
7921,0,NA,1,0,0,0,0,104,104,0,0,114,468,0
7922,0,NA,1,0,0,0,0,2,2,0,0,45,112,0
7923,1,1,3,0,5.208333,0,-58.27317,61,61,0,1,47,309,0
7924,0,NA,4,0,12.61111,0,-133.6712,143,143,0,1,176,1192,0
7925,0,NA,1,0,0,0,0,50,50,0,0,27,109,0
7926,0,NA,1,0,0,0,0,31,31,0,0,18,257,0
7927,0,NA,2,0,0.0833333,0,-3.048692,3,3,0,1,4,27,0
7928,0,NA,1,0,0,0,0,9,9,0,0,4,54,0
7929,0,NA,1,0,0,0,0,119,119,0,0,130,725,0
7930,0,NA,1,0,0,0,0,81,81,0,0,63,309,0
7931,0,NA,1,0,0,0,0,77,77,0,0,171,2496,0
7932,0,NA,1,0,0,0,0,76,76,0,0,108,238,0
7933,0,NA,1,0,0,0,0,37,37,0,0,79,157,0
7934,0,NA,1,0,0,0,0,77,77,0,0,174,785,0
7935,0,NA,1,0,0,0,0,58,58,0,0,73,351,0
7936,0,NA,1,0,0,0,0,26,26,0,0,105,93,0
7937,0,NA,1,0,0,0,0,104,104,0,0,144,4724,0
7938,0,NA,1,0,0,0,0,3,3,0,0,4,217,0
7939,0,NA,1,0,0,0,0,29,29,0,0,0,3592,0
7940,0,NA,1,0,0,0,0,22,22,0,0,16,68,0
7941,0,NA,1,0,0,0,0,25,25,0,0,49,263,0
7942,0,NA,1,0,0,0,0,160,160,0,0,162,6530,0
7943,0,NA,1,0,0,0,0,4,4,0,0,54,279,0
7944,0,NA,2,0,100.2083,0,49.89265,0,0,0,1,41,1191,0
7945,1,1,1,0,0,0,0,3,3,0,0,106,264,0
7946,0,NA,1,0,0,0,0,81,81,0,0,166,4379,0
7947,0,NA,3,0,20.66667,0,-57.27768,71,71,0,1,36,164,0
7948,0,NA,1,0,0,0,0,60,60,0,0,22,183,0
7949,0,NA,7,0,6.354167,0,-16.2824,21,21,0,1,111,187,0
7950,0,NA,1,0,0,0,0,125,125,0,0,64,106,0
7951,1,1,9,0,1.046875,0,-174.663,175,175,0,1,179,936,0
7952,0,NA,4,0,1.152778,0,-26.21505,27,27,0,1,171,563,0
7953,1,1,4,0,13.875,0,-99.95715,110,110,0,1,36,178,0
7954,0,NA,2,0,4.75,0,-19.40487,21,21,0,1,190,1312,0
7955,0,NA,1,0,0,0,0,129,129,0,0,173,661,0
7956,0,NA,1,0,0,0,0,164,164,0,0,35,199,0
7957,0,NA,6,0,7.983333,0,-134.7733,141,141,0,1,15,302,0
7958,0,NA,4,0,1.138889,0,-46.36922,47,47,0,1,90,283,0
7959,0,NA,2,0,71.58334,0,-3.763658,39,39,0,1,180,2024,0
7960,0,NA,1,0,0,0,0,64,64,0,0,68,398,0
7961,0,NA,3,0,10.4375,0,-7.879571,14,14,0,1,168,310,0
7962,0,NA,1,0,0,0,0,61,61,0,0,148,228,0
7963,0,NA,6,0,15.86667,0,-69.89044,83,83,0,1,17,261,0
7964,0,NA,1,0,0,0,0,95,95,0,0,190,2663,0
7965,0,NA,1,0,0,0,0,174,174,0,0,174,2692,0
7966,0,NA,1,0,0,0,0,29,29,0,0,8,5,0
7967,0,NA,1,0,0,0,0,94,94,0,0,45,23,0
7968,0,NA,1,0,0,0,0,73,73,0,0,176,731,0
7969,0,NA,1,0,0,0,0,107,107,0,0,-1,430,0
7970,0,NA,1,0,0,0,0,17,17,0,0,1,362,0
7971,0,NA,1,0,0,0,0,16,16,0,0,19,116,0
7972,0,NA,2,0,4,0,-121.8582,123,123,0,1,180,5840,0
7973,1,1,3,0,20,0,-21.83609,35,35,0,1,65,126,0
7974,0,NA,1,0,0,0,0,21,21,0,0,141,105,0
7975,0,NA,1,0,0,0,0,42,42,0,0,32,252,0
7976,0,NA,1,0,0,0,0,130,130,0,0,169,2812,0
7977,0,NA,2,0,0.0416667,0,-2.527929,2,2,0,1,190,1018,0
7978,0,NA,1,0,0,0,0,109,109,0,0,151,348,0
7979,0,NA,1,0,0,0,0,69,69,0,0,22,71,0
7980,0,NA,4,0,37,0,-11.675,39,39,0,1,64,168,0
7981,0,NA,1,0,0,0,0,36,36,0,0,50,113,0
7982,0,NA,1,0,0,0,0,37,37,0,0,117,275,0
7983,1,2,5,17.91667,19.25,-99.24105,-33.75772,49,49,1,1,195,640,0
7984,0,NA,1,0,0,0,0,2,2,0,0,126,380,0
7985,0,NA,7,0,3.9375,0,-0.0123167,3,3,0,1,23,153,0
7986,0,NA,1,0,0,0,0,3,3,0,0,-1,142,0
7987,0,NA,1,0,0,0,0,72,72,0,0,156,638,0
7988,0,NA,1,0,0,0,0,151,151,0,0,74,320,0
7989,0,NA,1,0,0,0,0,52,52,0,0,16,75,0
7990,0,NA,1,0,0,0,0,68,68,0,0,33,394,0
7991,0,NA,2,0,12.95833,0,-3.097767,9,9,0,1,21,98,0
7992,1,1,2,0,0.0416667,0,-140.0789,140,140,0,1,163,1059,0
7993,0,NA,1,0,0,0,0,110,110,0,0,165,3067,0
7994,0,NA,2,0,0.0416667,0,-164.0394,164,164,0,1,168,1281,0
7995,0,NA,1,0,0,0,0,70,70,0,0,70,194,0
7996,0,NA,1,0,0,0,0,13,13,0,0,43,189,0
7997,0,NA,1,0,0,0,0,25,25,0,0,19,64,0
7998,0,NA,2,0,5.875,0,-142.9951,145,145,0,1,169,1100,0
7999,0,NA,2,0,2.875,0,-156.8891,158,158,0,1,33,131,0
8000,0,NA,3,0,15.125,0,-112.9549,123,123,0,1,8,801,0
8001,0,NA,1,0,0,0,0,6,6,0,0,9,72,0
8002,0,NA,1,0,0,0,0,182,182,0,0,141,456,0
8003,0,NA,1,0,0,0,0,39,39,0,0,37,86,0
8004,0,NA,1,0,0,0,0,36,36,0,0,168,2861,0
8005,0,NA,3,0,78.4375,0,42.34119,9,9,0,1,107,232,0
8006,0,NA,2,0,7,0,-3.408183,6,6,0,1,164,1153,0
8007,0,NA,7,0,18.77778,0,-20.14871,36,36,0,1,91,381,0
8008,0,NA,1,0,0,0,0,60,60,0,0,61,475,0
8009,0,NA,1,0,0,0,0,26,26,0,0,8,55,0
8010,0,NA,2,0,4.958333,0,-158.2537,160,160,0,1,33,128,0
8011,0,NA,1,0,0,0,0,10,10,0,0,59,310,0
8012,0,NA,4,0,7.986111,0,-39.95845,45,45,0,1,5,138,0
8013,0,NA,1,0,0,0,0,83,83,0,0,65,518,0
